"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier: ","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B1245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B1310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B1245NCBA","B3305NCBA","B1030NCBA","B1310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
2015-11-11,11241930.9,3075203.9,2190918.8,1548770.7,642148.2,884285.0,123318.1,760967.0,8166727.1,1947251.3,3842203.9,2084955.5,442087.3,1642868.2,1757248.4,257559.3,86661.6,265656.1,1147371.5,1249168.2,655125.6,594042.7,380882.9,213159.8,1128103.6,369026.1,759077.5,106294.0,2704482.0,393133.9,11291.1,1347966.5,15592510.4,10968016.2,1692148.2,9275868.0,1900064.2,431909.8,620892.6,13920882.8,1671627.6
2015-11-18,11261580.3,3086501.8,2202295.1,1555870.7,646424.3,884206.8,122663.3,761543.4,8175078.5,1945040.5,3849962.5,2088120.9,442036.3,1646084.6,1761841.6,258955.3,86711.9,266769.0,1149405.5,1251600.0,656126.4,595473.6,381880.0,213593.6,1128475.5,367668.8,760806.6,106281.0,2662502.1,399573.8,11573.1,1341331.2,15570279.6,10944277.5,1699234.2,9245043.3,1898824.2,429402.7,617510.0,13890014.5,1680265.2
2015-11-25,11278094.8,3089097.1,2203280.6,1554449.2,648831.3,885816.5,123207.3,762609.2,8188997.8,1949106.9,3851290.6,2084424.6,441798.1,1642626.5,1766865.9,260057.9,87076.3,267966.9,1151764.9,1252081.0,655832.9,596248.2,382160.4,214087.8,1136519.3,372175.6,764343.6,106251.7,2633328.5,403492.1,11427.3,1332121.1,15552212.2,10979150.7,1700578.5,9278572.2,1895326.0,375812.5,605405.3,13855694.5,1696517.7
2015-12-02,11297661.4,3094463.7,2206530.9,1552972.2,653558.7,887932.9,124462.6,763470.3,8203197.7,1953093.0,3855164.7,2085834.8,441667.1,1644167.7,1769329.9,260298.0,87082.7,268513.6,1153435.6,1253922.4,656406.9,597515.4,383297.6,214217.8,1141017.5,376072.5,764945.1,106438.8,2651052.0,401372.5,11336.7,1344633.7,15599617.6,10934976.0,1695549.9,9239426.1,1893674.5,440419.7,612954.6,13882024.8,1717592.7
2015-12-09,11328752.6,3112566.2,2223012.9,1560183.9,662829.0,889553.3,124424.9,765128.4,8216186.4,1952445.7,3860079.8,2087483.0,441646.8,1645836.1,1772596.9,261147.3,87311.1,269356.8,1154781.5,1256127.6,657725.5,598402.2,384011.3,214390.9,1147533.2,381933.3,765599.9,106571.0,2626570.0,394498.0,11767.5,1332946.2,15587963.3,10951725.1,1677266.0,9274459.1,1897770.3,407527.6,602252.9,13859276.0,1728687.3
2015-12-16,11345356.0,3114567.1,2229277.8,1566475.2,662802.6,885289.4,123645.3,761644.0,8230788.8,1954766.8,3867945.6,2090033.7,441140.5,1648893.2,1777911.9,261921.4,87314.9,270922.7,1157752.8,1257523.5,658305.3,599218.2,384347.3,214870.9,1150552.9,385182.2,765370.7,106679.4,2609591.8,396912.8,11620.2,1330681.4,15587482.7,10926781.8,1659441.7,9267340.1,1898126.2,424978.7,603655.3,13853542.0,1733940.7
2015-12-23,11350348.9,3111497.3,2226473.9,1569199.8,657274.1,885023.4,122694.7,762328.7,8238851.6,1952179.9,3877676.9,2091476.4,440965.3,1650511.1,1786200.5,262721.5,87610.1,273470.6,1162398.4,1259782.3,659134.8,600647.5,385128.3,215519.2,1149212.5,383579.4,765633.1,106688.3,2590746.2,419590.6,11668.4,1352728.6,15618394.3,10951894.6,1665655.6,9286239.1,1914043.4,410714.0,607715.8,13884367.9,1734026.3
2015-12-30,11354650.4,3109572.1,2225197.0,1567182.5,658014.5,884375.1,122025.9,762349.3,8245078.3,1952294.2,3881650.0,2092916.8,440554.0,1652362.8,1788733.2,263223.1,87811.5,273457.8,1164240.8,1262547.3,660272.4,602274.9,385652.5,216622.4,1148586.8,386208.5,762378.3,106810.5,2500164.2,394158.2,12281.3,1346837.5,15501281.1,10873813.8,1655319.6,9218494.2,1890737.1,418327.2,601529.6,13784407.8,1716873.3
2016-01-06,11376764.4,3114806.9,2228759.5,1560242.3,668517.2,886047.4,122048.0,763999.4,8261957.6,1954272.1,3882018.5,2088501.7,440055.7,1648446.0,1793516.8,264188.1,88015.4,274295.0,1167018.4,1267269.8,664003.5,603266.3,386074.1,217192.2,1158397.2,387182.9,771214.2,106709.2,2561173.8,413378.1,11416.8,1369384.8,15625408.8,10949589.3,1660766.1,9288823.2,1903085.4,439560.2,612947.0,13905181.8,1720227.0
2016-01-13,11380677.6,3114170.2,2229819.7,1556603.1,673216.6,884350.5,121726.0,762624.5,8266507.4,1951216.1,3881218.5,2084933.0,439348.0,1645585.0,1796285.5,264628.9,88180.3,275195.6,1168280.7,1267989.7,663806.0,604183.7,386546.3,217637.4,1166083.1,389072.9,777010.3,106743.3,2568081.1,404618.9,11491.8,1376541.1,15634667.2,10951274.7,1662450.6,9288824.1,1915583.8,433736.8,623299.3,13923894.7,1710772.5
2016-01-20,11405095.3,3118797.0,2225139.2,1553285.0,671854.2,893657.8,120092.3,773565.5,8286298.3,1963107.6,3891763.2,2095032.4,437626.6,1657405.8,1796730.8,265125.2,88270.3,273082.1,1170253.3,1270086.3,665259.6,604826.8,386907.4,217919.4,1161341.1,386769.2,774571.8,106674.8,2559159.5,404426.6,10861.1,1408232.4,15681100.1,10959122.1,1663222.0,9295900.1,1901302.0,467996.4,643157.1,13971577.6,1709522.5
2016-01-27,11418398.6,3116866.4,2225073.9,1557168.0,667905.9,891792.4,119327.9,772464.5,8301532.3,1972479.7,3900057.9,2095450.4,437317.2,1658133.3,1804607.5,265726.5,88351.1,276156.7,1174373.2,1269635.4,663879.2,605756.2,387489.8,218266.5,1159359.2,385053.4,774305.8,106761.5,2535765.8,413444.6,10671.5,1355439.5,15626958.5,10966677.0,1657297.4,9309379.6,1898260.3,446376.8,598689.7,13910003.7,1716954.8
2016-02-03,11457470.2,3131927.2,2239051.5,1564518.2,674533.4,892875.7,119682.4,773193.3,8325542.9,1986569.0,3903659.4,2094845.4,436900.5,1657944.9,1808813.9,265587.0,88486.1,277636.3,1177104.4,1270719.2,664251.8,606467.5,388200.3,218267.2,1164595.3,391412.8,773182.5,106993.6,2563815.8,413460.8,10891.7,1366139.5,15704784.2,10981151.5,1669353.1,9311798.4,1922042.8,449790.6,617085.2,13970070.1,1734714.2
2016-02-10,11459651.5,3129913.2,2239221.3,1565778.5,673442.8,890692.0,119060.6,771631.4,8329738.2,1978728.8,3908792.0,2096836.7,436501.5,1660335.2,1811955.3,266531.8,88440.4,277722.6,1179260.5,1272031.4,664650.2,607381.2,388962.0,218419.2,1170186.0,390827.8,779358.2,106830.4,2549625.9,412357.2,10447.4,1383207.7,15708459.3,10994996.0,1669751.3,9325244.7,1918470.0,424996.5,619779.1,13958241.5,1750217.7
2016-02-17,11460745.1,3121722.2,2233184.7,1559819.0,673365.7,888537.5,117454.4,771083.1,8339022.9,1980416.2,3917093.0,2102389.4,435994.3,1666395.1,1814703.6,267381.3,88500.3,278464.7,1180357.2,1273092.3,664776.9,608315.4,389650.7,218664.7,1168421.4,392999.5,775421.9,106852.6,2562907.4,411522.0,10365.5,1369752.6,15708440.1,11025070.3,1676357.7,9348712.6,1906858.3,397928.9,623081.9,13952939.4,1755500.6
2016-02-24,11471408.1,3126316.7,2239789.6,1566094.8,673694.8,886527.1,117473.3,769053.9,8345091.4,1982844.4,3921435.2,2103458.7,435573.2,1667885.5,1817976.5,268780.7,88645.3,278875.2,1181675.3,1273597.4,663954.8,609642.6,390267.6,219375.0,1167214.5,392631.6,774582.9,106689.3,2534509.5,422918.8,10094.2,1376622.8,15708864.0,11029550.8,1678839.9,9350710.9,1933673.3,385795.1,618642.9,13967662.1,1741201.9
2016-03-02,11529744.6,3134661.3,2242714.2,1561657.1,681057.1,891947.1,118124.3,773822.9,8395083.3,2014695.8,3931490.6,2104969.1,435224.1,1669745.0,1826521.5,270027.4,88953.6,278853.8,1188686.7,1275673.5,665476.0,610197.5,390838.3,219359.2,1173223.3,394689.8,778533.5,107061.3,2516586.6,403179.4,10354.1,1374671.7,15727475.2,11064749.8,1691097.4,9373652.5,1948603.9,342924.1,633868.9,13990146.7,1737328.5
2016-03-09,11556970.6,3140587.5,2245566.3,1565001.2,680565.2,895021.2,117776.1,777245.1,8416383.1,2021465.2,3936507.8,2105501.7,434926.1,1670575.7,1831006.0,270583.1,89159.9,279829.0,1191434.1,1281374.5,669717.8,611656.7,392051.5,219605.2,1177035.6,397168.3,779867.3,106830.6,2530203.3,402136.4,10408.7,1378614.6,15771503.1,11085547.5,1697887.4,9387660.1,1965189.6,365638.3,615159.1,14031534.5,1739968.6
2016-03-16,11555912.3,3139580.7,2247023.3,1567864.0,679159.3,892557.4,116836.2,775721.1,8416331.6,2021295.1,3941327.4,2109351.0,434112.4,1675238.6,1831976.3,271230.9,89284.8,280260.4,1191200.1,1282134.7,670375.7,611759.0,391850.3,219908.7,1171574.4,393747.6,777826.8,106913.9,2500903.2,408266.6,10251.1,1361017.7,15729437.0,11076964.3,1665716.0,9411248.3,1959378.6,350721.4,611913.6,13998977.9,1730459.0
2016-03-23,11566575.3,3146276.8,2251554.8,1574191.8,677363.0,894721.9,116004.0,778717.9,8420298.6,2017440.1,3945926.3,2109695.3,433585.7,1676109.6,1836231.0,272555.2,89625.7,280683.6,1193366.5,1285397.7,672088.7,613309.1,392678.0,220631.1,1171534.5,396435.0,775099.5,107000.4,2485889.9,410293.5,11359.4,1364926.6,15732044.3,11119314.4,1670565.0,9448749.3,1959493.9,324061.1,608535.5,14011404.8,1720639.5
2016-03-30,11567319.7,3140295.7,2248767.0,1571840.2,676926.8,891528.6,115210.0,776318.7,8427024.0,2017211.5,3951034.2,2111957.4,432931.5,1679025.9,1839076.8,273155.4,89791.1,280694.7,1195435.6,1288687.6,674313.4,614374.2,393475.2,220899.0,1170090.7,395177.2,774913.5,106842.1,2433338.6,398911.7,12922.9,1388955.1,15694606.0,11078900.2,1657620.7,9421279.5,1931774.4,327397.9,623083.2,13961155.8,1733450.2
2016-04-06,11593358.7,3149332.9,2256576.9,1578000.4,678576.5,892756.1,115844.3,776911.8,8444025.8,2024781.1,3950651.6,2109360.3,432226.8,1677133.5,1841291.3,273137.6,89935.3,281799.0,1196419.4,1288996.3,674043.5,614952.8,393933.6,221019.2,1179596.8,400526.1,779070.7,108575.5,2512495.4,407893.6,12623.9,1384328.6,15802124.8,11124949.5,1654390.6,9470558.9,1949121.2,365337.7,634937.1,14074345.6,1727779.2
2016-04-13,11620889.0,3165176.8,2271434.2,1584994.8,686439.3,893742.7,115536.2,778206.4,8455712.2,2031536.0,3953259.8,2108363.2,431441.4,1676921.9,1844896.6,273860.8,89922.1,282233.9,1198879.8,1289448.8,673476.5,615972.3,394736.4,221235.9,1181467.6,399885.4,781582.2,108489.3,2538671.2,408500.1,12591.2,1382282.7,15854445.0,11150211.5,1648665.3,9501546.1,1955706.2,382089.3,637774.9,14125781.9,1728663.1
2016-04-20,11634614.9,3160526.8,2269105.0,1586090.4,683014.6,891421.8,114134.7,777287.0,8474088.1,2034693.9,3961852.9,2112123.6,431108.0,1681015.6,1849729.3,274619.4,90044.3,283259.8,1201805.8,1292354.1,675617.8,616736.2,395368.1,221368.2,1185187.3,401374.0,783813.3,108742.3,2540647.0,409029.7,12559.3,1366817.4,15854925.9,11165288.5,1641613.9,9523674.6,1956579.3,378666.3,620464.4,14120998.5,1733927.5
2016-04-27,11655534.6,3171398.4,2275709.3,1588178.8,687530.5,895689.1,113453.1,782236.0,8484136.2,2036079.5,3968494.8,2115112.0,430783.7,1684328.3,1853382.8,275618.8,90166.1,283966.8,1203631.2,1294296.3,676258.3,618038.0,396225.3,221812.7,1185265.6,400518.0,784747.6,108719.9,2527205.9,428087.5,12150.3,1359029.5,15873287.9,11144646.4,1624349.9,9520296.5,1981086.2,394889.2,622164.6,14142786.5,1730501.5
2016-05-04,11687211.4,3183301.4,2285920.5,1593307.8,692612.7,897380.9,114641.9,782739.0,8503910.0,2041795.3,3973904.9,2116459.4,430260.8,1686198.6,1857445.5,276254.6,90317.5,285583.2,1205290.1,1296701.9,677342.9,619359.0,396886.8,222472.2,1191507.9,400393.2,791114.7,108417.1,2547345.8,411026.0,11735.0,1374552.1,15923453.2,11184316.3,1641546.8,9542769.4,1965135.5,397808.0,630842.5,14178102.3,1745350.9
2016-05-11,11702879.1,3186821.3,2284877.1,1594889.2,689988.0,901944.2,114014.0,787930.1,8516057.8,2044816.7,3982258.8,2121911.3,429862.5,1692048.9,1860347.5,277354.9,90528.8,286803.3,1205660.5,1297868.4,677521.4,620347.0,397682.2,222664.8,1191113.8,402301.7,788812.1,108450.2,2532707.0,401360.0,11551.4,1375038.7,15915085.8,11182221.4,1640211.1,9542010.2,1975720.5,386772.0,627243.6,14171957.5,1743128.3
2016-05-18,11701292.2,3188136.7,2287554.8,1591233.1,696321.7,900581.9,112315.5,788266.4,8513155.5,2043614.4,3985718.1,2121875.0,429278.8,1692596.2,1863843.1,278564.7,90681.8,287415.4,1207181.2,1299448.9,678512.8,620936.1,397987.6,222948.6,1184374.1,400768.7,783605.3,108241.9,2529524.7,405266.6,11639.5,1365448.0,15904929.1,11172872.4,1638154.3,9534718.1,1976466.1,402532.9,614380.2,14166251.6,1738677.5
2016-05-25,11721541.7,3186488.1,2290315.2,1596561.1,693754.2,896172.9,111969.7,784203.2,8535053.6,2053893.9,3992029.3,2124044.0,428762.8,1695281.2,1867985.4,279511.1,90794.7,288550.9,1209128.6,1299206.8,677547.0,621659.8,398611.2,223048.6,1189923.6,402171.1,787752.4,108224.5,2523435.4,403314.7,12400.6,1354780.4,15907248.3,11200752.2,1638281.8,9562470.5,1988145.1,377385.6,610739.2,14177022.1,1730226.2
2016-06-01,11745353.9,3199404.5,2299783.2,1599589.7,700193.5,899621.3,114329.3,785292.0,8545949.4,2053082.2,3995463.2,2123374.7,428430.1,1694944.5,1872088.6,280431.3,90925.9,289692.2,1211039.2,1301532.8,679403.1,622129.7,398839.3,223290.4,1195871.2,406404.2,789467.0,107913.7,2521266.3,393730.8,12345.4,1361889.4,15926672.1,11226230.6,1644646.3,9581584.3,1981711.6,374271.7,615053.0,14197266.8,1729405.3
